LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
BIDOR LOCAL COUNCIL,BIDOR TENGAH WARD,ALLIANCE - MIC,MAHENDER SINGH,MALE,,290,WON,
BIDOR LOCAL COUNCIL,BIDOR TENGAH WARD,PPP,CHONG KEE CHIN,,,166,LOST,
BIDOR LOCAL COUNCIL,BIDOR TENGAH WARD,ALLIANCE - MCA,GAN THEAN SEONG,,,271,WON,
BIDOR LOCAL COUNCIL,BIDOR TENGAH WARD,PPP,K. SUBRAMANIAM,MALE,,154,LOST,
BIDOR LOCAL COUNCIL,BIDOR TENGAH WARD,REJECTED BALLOT PAPERS,,,,40,,
BIDOR LOCAL COUNCIL,BIDOR TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
BIDOR LOCAL COUNCIL,BIDOR TENGAH WARD,TOTAL ELECTORATE,,,,674,,
BIDOR LOCAL COUNCIL,BIDOR TENGAH WARD,TURNOUT (%),,,,76.85,,
BIDOR LOCAL COUNCIL,BIDOR BARAT WARD,PPP,TAN KEE @ KHIM ENG,,,355,WON,
BIDOR LOCAL COUNCIL,BIDOR BARAT WARD,INDEPENDENT,WONG HUP CHOON,,,68,LOST,
BIDOR LOCAL COUNCIL,BIDOR BARAT WARD,ALLIANCE - MCA,CHENG CHEE POI,,,307,LOST,
BIDOR LOCAL COUNCIL,BIDOR BARAT WARD,ALLIANCE - MCA,TAN PENG AUN,,,291,LOST,
BIDOR LOCAL COUNCIL,BIDOR BARAT WARD,ALLIANCE - MCA,WOO SEK KHOW,,,292,LOST,
BIDOR LOCAL COUNCIL,BIDOR BARAT WARD,PPP,MOHAN SINGH,MALE,,339,WON,
BIDOR LOCAL COUNCIL,BIDOR BARAT WARD,PPP,CHOO YOON TENG,,,323,WON,
BIDOR LOCAL COUNCIL,BIDOR BARAT WARD,REJECTED BALLOT PAPERS,,,,22,,
BIDOR LOCAL COUNCIL,BIDOR BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
BIDOR LOCAL COUNCIL,BIDOR BARAT WARD,TOTAL ELECTORATE,,,,955,,
BIDOR LOCAL COUNCIL,BIDOR BARAT WARD,TURNOUT (%),,,,75.6,,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,ALLIANCE - MCA,YONG KONG,,,140,WON,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,SF,LEE CHANG SENG,,,109,LOST,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,SF,TOH CHON FOOK,,,111,LOST,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,SF,LAN AIK SUN,,,113,LOST,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,ALLIANCE - MCA,PHANG KHAI TUNG,,,134,WON,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,ALLIANCE - MCA,SAM AH FOH,,,136,WON,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,ALLIANCE - MCA,WONG MOK,,,135,WON,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,INDEPENDENT,LEONG KAM POH,,,105,LOST,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,INDEPENDENT,YOONG KUI,,,106,LOST,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,ALLIANCE - MCA,MONG CHOY,,,133,WON,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,INDEPENDENT,CHUA YEW HONG,,,105,LOST,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,ALLIANCE - MCA,TAN KIM LIAN,,,133,WON,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,SF,MOO SAM,,,111,LOST,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,ALLIANCE - MCA,WONG LONG KUAN,,,131,WON,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,REJECTED BALLOT PAPERS,,,,,,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,TOTAL BALLOTS ISSUED,,,,,,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,TOTAL ELECTORATE,,,,,,
KOTA TAMPAN LOCAL COUNCIL,KOTA TAMPAN WARD,TURNOUT (%),,,,,,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,ALLIANCE - UMNO,HAJI MOHD. ARIFFIN BIN BUDIN,MALE,,92,WON,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,ALLIANCE - UMNO,HAJI MOHD. ADNAN BIN HJ. ARIFFIN,MALE,,89,WON,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,INDEPENDENT,HASSAN BIN ABDUL WAHID,MALE,,25,LOST,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,ALLIANCE - MCA,HEW SENG KEE,,,90,WON,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,ALLIANCE - UMNO,KHADIJAH BINTI HAJI YAACOB,FEMALE,,90,WON,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,ALLIANCE - UMNO,DIN BIN HAMID,MALE,,90,WON,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,ALLIANCE - UMNO,HAJI YACCOB BIN HJ. MOHAMED,MALE,,89,WON,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,INDEPENDENT,ABDULLAH BIN MOHAMED ISA,MALE,,24,LOST,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,ALLIANCE - MCA,SIM KOI SING,,,86,WON,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,REJECTED BALLOT PAPERS,,,,4,,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,TOTAL ELECTORATE,,,,119,,
SUNGEI BAYOR LOCAL COUNCIL,SUNGEI BAYOR BARAT WARD,TURNOUT (%),,,,82.6,,
TRONG LOCAL COUNCIL,TRONG LAMA WARD,ALLIANCE - MCA,ANG CHIOW HOCK,,,127,WON,
TRONG LOCAL COUNCIL,TRONG LAMA WARD,INDEPENDENT,BALAKRISHNA S/O SHUNMUGAN,MALE,,47,LOST,
TRONG LOCAL COUNCIL,TRONG LAMA WARD,ALLIANCE - MCA,NG BOON KHENG,,,132,WON,
TRONG LOCAL COUNCIL,TRONG LAMA WARD,ALLIANCE - MCA,ANG CHOO ENG,,,133,WON,
TRONG LOCAL COUNCIL,TRONG LAMA WARD,INDEPENDENT,KOK MING CHOOI,,,48,LOST,
TRONG LOCAL COUNCIL,TRONG LAMA WARD,ALLIANCE - UMNO,MOHD. KUTUB DIN S/O MOHD. SHAUS,MALE,,125,WON,
TRONG LOCAL COUNCIL,TRONG LAMA WARD,SF,IBRAHIM BIN HJ. NURDIN,MALE,,50,LOST,
TRONG LOCAL COUNCIL,TRONG LAMA WARD,INDEPENDENT,LOOI TEK SIN,,,48,LOST,
TRONG LOCAL COUNCIL,TRONG LAMA WARD,REJECTED BALLOT PAPERS,,,,40,,
TRONG LOCAL COUNCIL,TRONG LAMA WARD,TOTAL BALLOTS ISSUED,,,,,,
TRONG LOCAL COUNCIL,TRONG LAMA WARD,TOTAL ELECTORATE,,,,214,,
TRONG LOCAL COUNCIL,TRONG LAMA WARD,TURNOUT (%),,,,83.8,,
TRONG LOCAL COUNCIL,TRONG BAHRU WARD,ALLIANCE - MCA,ONG KAH HOH,,,155,WON,
TRONG LOCAL COUNCIL,TRONG BAHRU WARD,INDEPENDENT,MANICKAM S/O NARASAMY,MALE,,69,LOST,
TRONG LOCAL COUNCIL,TRONG BAHRU WARD,ALLIANCE - MCA,CHONG JUAN ZET,,,155,WON,
TRONG LOCAL COUNCIL,TRONG BAHRU WARD,ALLIANCE - MCA,BEH CHIN KOON,,,155,WON,
TRONG LOCAL COUNCIL,TRONG BAHRU WARD,SF,CHONG KIM MENG,,,71,LOST,
TRONG LOCAL COUNCIL,TRONG BAHRU WARD,SF,GOH SENG LEE,,,68,LOST,
TRONG LOCAL COUNCIL,TRONG BAHRU WARD,ALLIANCE - UMNO,OSMAN BIN DIN,MALE,,143,WON,
TRONG LOCAL COUNCIL,TRONG BAHRU WARD,SF,MOHD. ALI,MALE,,69,LOST,
TRONG LOCAL COUNCIL,TRONG BAHRU WARD,REJECTED BALLOT PAPERS,,,,16,,
TRONG LOCAL COUNCIL,TRONG BAHRU WARD,TOTAL BALLOTS ISSUED,,,,,,
TRONG LOCAL COUNCIL,TRONG BAHRU WARD,TOTAL ELECTORATE,,,,274,,
TRONG LOCAL COUNCIL,TRONG BAHRU WARD,TURNOUT (%),,,,83.6,,
SAUK LOCAL COUNCIL,SAUK UTARA WARD,ALLIANCE - MCA,LAM TAT,,,65,WON,
SAUK LOCAL COUNCIL,SAUK UTARA WARD,ALLIANCE - MCA,KUM KUM,,,64,WON,
SAUK LOCAL COUNCIL,SAUK UTARA WARD,PPP,CHANG KAM CHOON,,,49,LOST,
SAUK LOCAL COUNCIL,SAUK UTARA WARD,PPP,LAM KENG,,,45,LOST,
SAUK LOCAL COUNCIL,SAUK UTARA WARD,REJECTED BALLOT PAPERS,,,,0,,
SAUK LOCAL COUNCIL,SAUK UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
SAUK LOCAL COUNCIL,SAUK UTARA WARD,TOTAL ELECTORATE,,,,121,,
SAUK LOCAL COUNCIL,SAUK UTARA WARD,TURNOUT (%),,,,93.4,,
SAUK LOCAL COUNCIL,SAUK TIMOR WARD,ALLIANCE - MIC,ATYLU S/O ATYLU,MALE,,46,LOST,
SAUK LOCAL COUNCIL,SAUK TIMOR WARD,ALLIANCE - MCA,LAM MING TUCK,,,48,LOST,
SAUK LOCAL COUNCIL,SAUK TIMOR WARD,PPP,FONG CHENG WEE,,,92,WON,
SAUK LOCAL COUNCIL,SAUK TIMOR WARD,PPP,LOH NEE MEE,,,87,WON,
SAUK LOCAL COUNCIL,SAUK TIMOR WARD,REJECTED BALLOT PAPERS,,,,2,,
SAUK LOCAL COUNCIL,SAUK TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
SAUK LOCAL COUNCIL,SAUK TIMOR WARD,TOTAL ELECTORATE,,,,179,,
SAUK LOCAL COUNCIL,SAUK TIMOR WARD,TURNOUT (%),,,,78.8,,
SAUK LOCAL COUNCIL,SAUK TENGAH WARD,ALLIANCE - MCA,KHOR GUAN LEONG,,,73,WON,
SAUK LOCAL COUNCIL,SAUK TENGAH WARD,ALLIANCE - MIC,P. BALAKRISHNAN S/O POKKAN,MALE,,73,WON,
SAUK LOCAL COUNCIL,SAUK TENGAH WARD,PPP,NADASON MANICKAM,MALE,,50,LOST,
SAUK LOCAL COUNCIL,SAUK TENGAH WARD,PPP,LOW THONG,,,46,LOST,
SAUK LOCAL COUNCIL,SAUK TENGAH WARD,REJECTED BALLOT PAPERS,,,,1,,
SAUK LOCAL COUNCIL,SAUK TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
SAUK LOCAL COUNCIL,SAUK TENGAH WARD,TOTAL ELECTORATE,,,,134,,
SAUK LOCAL COUNCIL,SAUK TENGAH WARD,TURNOUT (%),,,,93.3,,
SAUK LOCAL COUNCIL,SAUK SELATAN WARD,ALLIANCE - MCA,NG YOOK SUN,,,73,WON,
SAUK LOCAL COUNCIL,SAUK SELATAN WARD,ALLIANCE - MCA,SHUM KAI MEE,,,71,WON,
SAUK LOCAL COUNCIL,SAUK SELATAN WARD,PPP,TONG SWEE KONG,,,58,LOST,
SAUK LOCAL COUNCIL,SAUK SELATAN WARD,PPP,LAM CHOY,,,58,LOST,
SAUK LOCAL COUNCIL,SAUK SELATAN WARD,REJECTED BALLOT PAPERS,,,,0,,
SAUK LOCAL COUNCIL,SAUK SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
SAUK LOCAL COUNCIL,SAUK SELATAN WARD,TOTAL ELECTORATE,,,,141,,
SAUK LOCAL COUNCIL,SAUK SELATAN WARD,TURNOUT (%),,,,92.9,,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG UTARA WARD,ALLIANCE - MCA,CHEONG KAW,,,82,WON,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG UTARA WARD,ALLIANCE - MCA,LAI ENG KONG,,,87,WON,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG UTARA WARD,INDEPENDENT,HEW KIM LOKE,,,78,LOST,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG UTARA WARD,INDEPENDENT,CHEN HENG TEK,,,64,LOST,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG UTARA WARD,ALLIANCE - MCA,LIEW CHOONG SAN,,,79,WON,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG UTARA WARD,REJECTED BALLOT PAPERS,,,,1,,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG UTARA WARD,TOTAL ELECTORATE,,,,195,,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG UTARA WARD,TURNOUT (%),,,,78.5,,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG TIMOR WARD,INDEPENDENT,CHAN YOW CHEONG,,,73,WON,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG TIMOR WARD,ALLIANCE - MCA,WOON SENG,,,65,WON,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG TIMOR WARD,INDEPENDENT,WONG HUP YING,,,72,WON,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG TIMOR WARD,ALLIANCE - MCA,CHOW CHONG,,,56,LOST,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG TIMOR WARD,ALLIANCE - MCA,CHANG WAH PAN,,,54,LOST,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG TIMOR WARD,INDEPENDENT,CHEE FOH CHEONG,,,63,LOST,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG TIMOR WARD,REJECTED BALLOT PAPERS,,,,4,,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG TIMOR WARD,TOTAL ELECTORATE,,,,169,,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG TIMOR WARD,TURNOUT (%),,,,80.5,,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG BARAT WARD,INDEPENDENT,CHANG CHU AH,,,116,WON,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG BARAT WARD,INDEPENDENT,HU KIM CHAN,,,125,WON,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG BARAT WARD,INDEPENDENT,KOK PENG WEI,,,126,WON,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG BARAT WARD,INDEPENDENT,WONG SIN KENG,,,39,LOST,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG BARAT WARD,ALLIANCE - MCA,TAM SWEE,,,78,LOST,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG BARAT WARD,REJECTED BALLOT PAPERS,,,,7,,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG BARAT WARD,TOTAL ELECTORATE,,,,245,,
RIMBA PANJANG LOCAL COUNCIL,RIMBA PANJANG BARAT WARD,TURNOUT (%),,,,86.5,,
KARAI LOCAL COUNCIL,PEKAN KARAI WARD,ALLIANCE - MCA,CHIU MOOI,,,276,WON,
KARAI LOCAL COUNCIL,PEKAN KARAI WARD,ALLIANCE - MIC,R. S. MANIAM,MALE,,273,WON,
KARAI LOCAL COUNCIL,PEKAN KARAI WARD,PPP,YIM KWAI,,,57,LOST,
KARAI LOCAL COUNCIL,PEKAN KARAI WARD,ALLIANCE - MCA,GOH CHIN LAM,,,271,WON,
KARAI LOCAL COUNCIL,PEKAN KARAI WARD,PPP,M. PERUMAL,MALE,,65,LOST,
KARAI LOCAL COUNCIL,PEKAN KARAI WARD,ALLIANCE - MCA,KHOR KAH HO,,,273,WON,
KARAI LOCAL COUNCIL,PEKAN KARAI WARD,REJECTED BALLOT PAPERS,,,,10,,
KARAI LOCAL COUNCIL,PEKAN KARAI WARD,TOTAL BALLOTS ISSUED,,,,,,
KARAI LOCAL COUNCIL,PEKAN KARAI WARD,TOTAL ELECTORATE,,,,496,,
KARAI LOCAL COUNCIL,PEKAN KARAI WARD,TURNOUT (%),,,,69.8,,
KARAI LOCAL COUNCIL,KARAI LUAR WARD,ALLIANCE - MCA,GOH HONG HOAY,,,248,WON,
KARAI LOCAL COUNCIL,KARAI LUAR WARD,ALLIANCE - MCA,ANG TOOI CHENG,,,253,WON,
KARAI LOCAL COUNCIL,KARAI LUAR WARD,ALLIANCE - MCA,LEONG CHAN CHONG,,,251,WON,
KARAI LOCAL COUNCIL,KARAI LUAR WARD,ALLIANCE - MCA,LOW LEONG,,,248,WON,
KARAI LOCAL COUNCIL,KARAI LUAR WARD,PPP,CHEONG FUT,,,87,LOST,
KARAI LOCAL COUNCIL,KARAI LUAR WARD,REJECTED BALLOT PAPERS,,,,9,,
KARAI LOCAL COUNCIL,KARAI LUAR WARD,TOTAL BALLOTS ISSUED,,,,,,
KARAI LOCAL COUNCIL,KARAI LUAR WARD,TOTAL ELECTORATE,,,,441,,
KARAI LOCAL COUNCIL,KARAI LUAR WARD,TURNOUT (%),,,,64,,
JERLUN LOCAL COUNCIL,JERLUN UTARA WARD,SF,PHUNG SOONG,,,61,LOST,
JERLUN LOCAL COUNCIL,JERLUN UTARA WARD,SF,LIEW LEE CHOONG,,,61,LOST,
JERLUN LOCAL COUNCIL,JERLUN UTARA WARD,ALLIANCE - MCA,LOKE CHEONG,,,109,WON,
JERLUN LOCAL COUNCIL,JERLUN UTARA WARD,ALLIANCE - MCA,WONG YEE KAO,,,103,WON,
JERLUN LOCAL COUNCIL,JERLUN UTARA WARD,REJECTED BALLOT PAPERS,,,,2,,
JERLUN LOCAL COUNCIL,JERLUN UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
JERLUN LOCAL COUNCIL,JERLUN UTARA WARD,TOTAL ELECTORATE,,,,203,,
JERLUN LOCAL COUNCIL,JERLUN UTARA WARD,TURNOUT (%),,,,84.7,,
JERLUN LOCAL COUNCIL,JERLUN TIMOR WARD,ALLIANCE - MCA,WONG YIP,,,111,WON,
JERLUN LOCAL COUNCIL,JERLUN TIMOR WARD,SF,NG SOOK KEE,,,63,LOST,
JERLUN LOCAL COUNCIL,JERLUN TIMOR WARD,SF,TANG SENG,,,53,LOST,
JERLUN LOCAL COUNCIL,JERLUN TIMOR WARD,ALLIANCE - MCA,WONG CHOR SAN,,,104,WON,
JERLUN LOCAL COUNCIL,JERLUN TIMOR WARD,REJECTED BALLOT PAPERS,,,,6,,
JERLUN LOCAL COUNCIL,JERLUN TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
JERLUN LOCAL COUNCIL,JERLUN TIMOR WARD,TOTAL ELECTORATE,,,,204,,
JERLUN LOCAL COUNCIL,JERLUN TIMOR WARD,TURNOUT (%),,,,86.3,,
JERLUN LOCAL COUNCIL,JERLUN BARAT WARD,SF,LEE KENG THEAM,,,94,WON,
JERLUN LOCAL COUNCIL,JERLUN BARAT WARD,ALLIANCE - MCA,WANG TAK,,,35,LOST,
JERLUN LOCAL COUNCIL,JERLUN BARAT WARD,ALLIANCE - MCA,LEONG KWAI CHOY,,,30,LOST,
JERLUN LOCAL COUNCIL,JERLUN BARAT WARD,SF,CHONG KIM SEONG,,,94,WON,
JERLUN LOCAL COUNCIL,JERLUN BARAT WARD,REJECTED BALLOT PAPERS,,,,3,,
JERLUN LOCAL COUNCIL,JERLUN BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
JERLUN LOCAL COUNCIL,JERLUN BARAT WARD,TOTAL ELECTORATE,,,,167,,
JERLUN LOCAL COUNCIL,JERLUN BARAT WARD,TURNOUT (%),,,,79,,
JERLUN LOCAL COUNCIL,JERLUN SELATAN WARD,ALLIANCE - MCA,WONG KAM HENG,,,50,LOST,
JERLUN LOCAL COUNCIL,JERLUN SELATAN WARD,SF,SAM CHEONG,,,102,WON,
JERLUN LOCAL COUNCIL,JERLUN SELATAN WARD,SF,CHONG TAK,,,94,WON,
JERLUN LOCAL COUNCIL,JERLUN SELATAN WARD,ALLIANCE - MCA,PHOON WAH,,,45,LOST,
JERLUN LOCAL COUNCIL,JERLUN SELATAN WARD,REJECTED BALLOT PAPERS,,,,3,,
JERLUN LOCAL COUNCIL,JERLUN SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
JERLUN LOCAL COUNCIL,JERLUN SELATAN WARD,TOTAL ELECTORATE,,,,177,,
JERLUN LOCAL COUNCIL,JERLUN SELATAN WARD,TURNOUT (%),,,,84.7,,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,PPP,LIM CHEM CHAI,,,58,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,SF,YU SOE CHU,,,70,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,PPP,LEE SEI YONG,,,69,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,PPP,YEW KAM SWEE,,,66,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,ALLIANCE - MCA,CHOONG HIN,,,135,WON,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,ALLIANCE - MCA,LEONG KWONG,,,133,WON,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,SF,CHIN YOONG CHAN,,,58,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,SF,HO THEAN KEE,,,61,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,ALLIANCE - MCA,CHOONG PENG SOON,,,137,WON,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,REJECTED BALLOT PAPERS,,,,10,,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,TOTAL ELECTORATE,,,,319,,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM UTARA WARD,TURNOUT (%),,,,86.8,,
KAMPONG BERCHAM LOCAL COUNCIL,PASAR BERCHAM WARD,SF,ENG WANG HOO,,,29,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,PASAR BERCHAM WARD,ALLIANCE - MCA,SEE SAN,,,211,WON,
KAMPONG BERCHAM LOCAL COUNCIL,PASAR BERCHAM WARD,PPP,SOO HA,,,44,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,PASAR BERCHAM WARD,PPP,MOK CHON,,,45,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,PASAR BERCHAM WARD,ALLIANCE - MCA,LOW YIN POON,,,211,WON,
KAMPONG BERCHAM LOCAL COUNCIL,PASAR BERCHAM WARD,ALLIANCE - MCA,THAM YEAN,,,201,WON,
KAMPONG BERCHAM LOCAL COUNCIL,PASAR BERCHAM WARD,PPP,LAM CHOON,,,41,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,PASAR BERCHAM WARD,REJECTED BALLOT PAPERS,,,,8,,
KAMPONG BERCHAM LOCAL COUNCIL,PASAR BERCHAM WARD,TOTAL BALLOTS ISSUED,,,,,,
KAMPONG BERCHAM LOCAL COUNCIL,PASAR BERCHAM WARD,TOTAL ELECTORATE,,,,340,,
KAMPONG BERCHAM LOCAL COUNCIL,PASAR BERCHAM WARD,TURNOUT (%),,,,85,,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,ALLIANCE - MCA,PHANG LIM CHIN,,,75,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,ALLIANCE - MCA,YOW AH NG,,,77,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,PPP,LEE KAI,,,153,WON,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,PPP,WONG KAM SOON,,,148,WON,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,PPP,LAW PHENG,,,148,WON,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,ALLIANCE - MCA,THAN KOW,,,72,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,SF,KOOK SAP BON,,,69,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,SF,TAN BAK LIAP,,,62,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,SF,HO WEI WAH,,,63,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,REJECTED BALLOT PAPERS,,,,3,,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,TOTAL BALLOTS ISSUED,,,,,,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,TOTAL ELECTORATE,,,,352,,
KAMPONG BERCHAM LOCAL COUNCIL,SEKOLAH BERCHAM WARD,TURNOUT (%),,,,85.2,,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM TENGAH WARD,ALLIANCE - MCA,WONG KOW,,,176,WON,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM TENGAH WARD,PPP,YEW SUN HUAT,,,109,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM TENGAH WARD,PPP,LEE CHIEW,,,117,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM TENGAH WARD,ALLIANCE - MCA,LOO FEE NYEN,,,186,WON,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM TENGAH WARD,ALLIANCE - MCA,LEONG KAM WAH,,,171,WON,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM TENGAH WARD,SF,LEE FOOK CHOY,,,35,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM TENGAH WARD,PPP,LIM YEN,,,107,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM TENGAH WARD,SF,NG NAI YEN,,,30,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM TENGAH WARD,REJECTED BALLOT PAPERS,,,,6,,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM TENGAH WARD,TOTAL ELECTORATE,,,,416,,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM TENGAH WARD,TURNOUT (%),,,,82.2,,
